transaction_id,account_id,amount,timestamp,counterparty,country,type
c4e22a19-bd6,cbd6c48e,7753.54,2026-04-30 15:30:25.484898,Alvarez-Johnson,BR,transfer
9b265b1d-733,f2fd19c2,6248.61,2026-05-12 21:58:25.484898,"Morgan, Wright and Ford",US,withdrawal
68596423-36f,9561e951,19472.37,2026-05-16 18:44:25.484898,"Calhoun, Gordon and Cruz",BR,withdrawal
a740c765-462,b74a41b0,22625.27,2026-05-10 18:26:25.484898,"Wells, Lawrence and Garcia",BR,transfer
8d035513-6ad,bca7e92e,24454.19,2026-05-12 05:53:25.484898,Moore Inc,CN,transfer
02aa8e4f-be2,284d7a32,24432.96,2026-05-08 17:27:25.484898,"Johnson, Griffin and Martinez",NG,deposit
83283310-38e,78bb74d1,16021.48,2026-04-28 08:46:25.484898,"Hopkins, Benson and Bell",NG,deposit
70f7eed8-b20,ef9e8807,20125.83,2026-05-18 15:32:25.484898,Marquez-Fletcher,US,withdrawal
25ff06d9-343,fb3bc64a,1025.65,2026-05-20 03:20:25.484898,Costa Inc,BR,withdrawal
ba28ec0f-fdc,42d1c11d,20830.38,2026-05-14 10:15:25.484898,Ruiz Inc,BR,transfer
811e234e-218,6f20a691,15728.61,2026-04-29 05:54:25.484898,Mcgee LLC,RU,transfer
79f93c04-00d,a92ac038,21403.93,2026-05-01 23:04:25.484898,"Floyd, White and Bowman",CN,withdrawal
76c50412-744,a2ab3984,12906.12,2026-04-30 18:50:25.484898,"Smith, Benjamin and Flores",RU,transfer
7b4dced1-88a,c2814059,6935.39,2026-05-08 04:37:25.484898,Daniels-Murray,US,deposit
23bf8263-e19,2d084774,13092.94,2026-04-27 22:49:25.484898,Davis-Thompson,US,transfer
df36dc08-10a,21a2f9d0,14944.18,2026-05-04 16:28:25.484898,"Fuentes, Cruz and Aguilar",CN,withdrawal
1a972893-d36,bb4aae35,635.96,2026-04-27 22:47:25.484898,"May, Taylor and Hopkins",CN,withdrawal
59721400-fb8,5fe054cf,22526.86,2026-05-24 07:08:25.484898,Wheeler-Hughes,NG,deposit
2c107cb9-87b,34825922,1129.98,2026-05-22 00:41:25.484898,Thompson-Jordan,US,transfer
1c8f3af7-94c,a2aaeaa2,7664.12,2026-05-11 09:38:25.484898,"Aguilar, Meadows and Pierce",BR,deposit
f3769a3e-81d,da976143,5151.64,2026-05-04 07:03:25.484898,Schultz-Griffin,CN,transfer
5f0da460-75b,763a21ba,1844.05,2026-05-12 04:32:25.484898,"Briggs, Montgomery and Holmes",NG,withdrawal
629a3269-b1e,2f6a6bbf,12254.45,2026-05-02 13:38:25.484898,"Hill, Patel and Johnson",NG,transfer
8b698bba-5fe,b2e99be1,1837.02,2026-05-10 05:19:25.484898,Phillips Inc,GB,withdrawal
dfd0285f-390,7e3ebd81,21579.06,2026-05-10 04:12:25.484898,"Robinson, Hill and Cruz",US,transfer
dddc709c-7ae,486b257b,17875.11,2026-05-24 07:48:25.484898,"Diaz, Bennett and Ruiz",BR,withdrawal
4797d102-b31,4f50e65f,13589.14,2026-05-13 22:34:25.484898,Phillips PLC,CN,withdrawal
b3e6388c-a8b,d445fdc2,9193.72,2026-05-26 21:17:25.484898,Buchanan-Hardy,NG,transfer
8234231d-a81,b3374243,15445.38,2026-05-14 22:37:25.484898,Black LLC,BR,transfer
79ec2a8a-c12,60a3d312,2644.01,2026-04-29 22:47:25.484898,Gordon and Sons,RU,withdrawal
a72dc33e-add,c87ae891,15743.69,2026-05-11 19:49:25.484898,"Walsh, Liu and Love",US,withdrawal
abbcd3b6-a7b,cb638df6,15127.19,2026-05-09 18:38:25.484898,"Smith, Rodriguez and Rice",CN,transfer
5df0c51e-8b4,a1d4beac,4144.43,2026-05-04 17:52:25.484898,Madden-Shea,US,transfer
313e040b-67b,1a4bf124,2883.28,2026-04-28 23:28:25.484898,Villanueva-Livingston,NG,transfer
f5ee4c54-6ff,85f596db,17068.48,2026-05-01 23:18:25.484898,Taylor PLC,NG,transfer
be7784eb-fcd,3487dc6d,12130.69,2026-04-29 02:15:25.484898,Thompson and Sons,NG,deposit
5ef0cf27-04c,615e8413,19519.08,2026-05-02 22:06:25.484898,"Patterson, Davis and Galloway",GB,deposit
16c7edf5-5b7,e24310fb,15883.28,2026-05-11 07:03:25.484898,Malone and Sons,RU,transfer
4877bf45-ca3,6acf4f90,18093.6,2026-05-03 21:14:25.484898,Jones-Smith,GB,deposit
47e22ce4-de2,b9d87a94,1927.08,2026-05-25 03:13:25.484898,Johnson-Wolfe,RU,deposit
a8060e49-476,3a67c8c4,13784.64,2026-05-12 06:50:25.484898,Weiss PLC,CN,withdrawal
a8c04bb3-008,f5f9c48c,19411.74,2026-05-26 05:16:25.484898,"Kemp, Alvarez and Gray",US,transfer
a19fda6b-27b,cbd1a8e0,9680.39,2026-05-16 13:28:25.484898,Wallace PLC,NG,transfer
b64dd62d-078,e3407b1b,4483.59,2026-05-18 13:36:25.484898,Smith LLC,CN,withdrawal
21cba72b-9ad,ff174dd7,741.35,2026-05-12 12:44:25.484898,Lewis Inc,US,withdrawal
020d76dd-995,1e3fe655,754.03,2026-05-10 04:15:25.484898,Mcdonald-Smith,CN,transfer
dbb1d0f8-faa,759131ff,19372.0,2026-05-20 10:06:25.484898,Gonzalez-Salas,BR,withdrawal
4fdd3cf2-398,01053f47,12055.66,2026-05-12 01:23:25.484898,Day Group,RU,transfer
88ff311e-9a4,9271e75f,18654.89,2026-05-16 12:15:25.484898,"Nelson, Marsh and Rodriguez",RU,withdrawal
effb2510-db9,ff6bad19,22561.44,2026-05-23 23:57:25.484898,Clark Group,US,transfer
cf909772-061,7c6933bb,10193.42,2026-05-08 20:25:25.484898,"Griffith, Gibbs and Rodriguez",US,withdrawal
a9d6230d-2ae,660fb459,2849.72,2026-05-16 15:19:25.484898,Shelton-Reynolds,CN,transfer
ff746d39-583,0e867faa,13051.42,2026-05-03 12:53:25.484898,Smith-Gibbs,NG,deposit
b06a0404-6ef,49c29a36,3264.34,2026-05-01 18:05:25.484898,"Paul, Stewart and Braun",US,deposit
96b2f2ff-2e8,225e6868,10506.72,2026-05-11 22:13:25.484898,Walker-Roberts,US,deposit
35948212-926,734d623e,22931.24,2026-05-12 18:34:25.484898,Wells and Sons,RU,deposit
3f120214-452,5e7fdf13,8918.17,2026-05-24 17:51:25.484898,Payne-Barajas,GB,withdrawal
1d66fe77-936,d9cc1c84,10226.27,2026-05-19 07:16:25.484898,"Brown, Brown and Garcia",CN,withdrawal
76f2611a-136,fd3f09a6,11731.26,2026-05-26 15:49:25.484898,Kelly-Castillo,CN,transfer
89bac539-23e,095f53fb,6404.02,2026-05-06 06:20:25.484898,Hall LLC,RU,withdrawal
ec4de602-9ae,d7480146,8493.01,2026-05-20 07:20:25.484898,"Le, Anderson and Hudson",GB,deposit
9c96b935-311,0772addd,10223.43,2026-05-04 00:29:25.484898,"Vega, Hill and Jimenez",GB,transfer
421e760d-29b,336b7d11,24271.38,2026-05-22 16:35:25.484898,Cross and Sons,CN,transfer
2fcf2ced-839,a7449273,11968.54,2026-05-23 06:59:25.484898,Flowers-Montgomery,GB,transfer
22188d43-91b,e6ac7b88,13067.33,2026-05-12 21:46:25.484898,Reyes-Brown,NG,withdrawal
903faa48-4cc,e371b24e,3526.33,2026-05-03 09:27:25.484898,Flores-Smith,RU,deposit
87ae1df9-80f,56bf3141,6104.15,2026-05-17 17:13:25.484898,Snow-Johnson,US,deposit
01d34cb9-e22,bddaf451,13704.39,2026-05-05 21:29:25.484898,Mann-Weaver,RU,withdrawal
ab161b42-43e,94ddebbf,15561.25,2026-05-21 10:59:25.484898,Williams-Tate,NG,transfer
f9cff1aa-698,3f744e82,19857.85,2026-04-29 21:31:25.484898,Farley LLC,GB,withdrawal
07d550f4-8e2,a89768e7,13041.28,2026-05-07 22:57:25.484898,Johnson Inc,NG,transfer
e6d12bc6-e5c,54e9f126,17200.09,2026-05-23 02:10:25.484898,Adams-Cook,GB,deposit
eb474d85-d66,3a34bd55,10460.25,2026-05-01 18:05:25.484898,Wallace-Haynes,US,transfer
dc3195c4-aef,eb3aea0a,15345.54,2026-05-27 02:34:25.484898,Hunt-Gray,RU,transfer
8465a4e3-849,ebdcbcbf,17401.52,2026-05-24 01:08:25.484898,Diaz-Moore,GB,transfer
2c7fa020-72a,11718439,20694.5,2026-05-23 21:30:25.484898,Alvarez and Sons,GB,withdrawal
f8fd866f-e55,e1e9fc59,24273.83,2026-05-17 10:55:25.484898,"Williams, Rodriguez and Martin",CN,deposit
33a5ea5c-6de,9c1bbe3e,16427.25,2026-05-25 23:14:25.484898,Moreno-Brewer,BR,withdrawal
1bc2e3ad-669,e72ddee2,15831.04,2026-05-26 08:23:25.484898,Watson-Henderson,BR,deposit
871d8796-5df,b39063ec,18140.04,2026-05-21 21:20:25.484898,Powell LLC,BR,transfer
9b8e798d-496,c1967e89,18861.76,2026-05-02 22:49:25.484898,"Buckley, Brown and Savage",GB,deposit
32330e1f-b55,6325a7c1,18728.9,2026-05-14 17:13:25.484898,Smith-Maxwell,RU,deposit
f9177997-d0b,38f4e3e6,16597.38,2026-05-18 11:58:25.484898,Daniels Ltd,NG,deposit
be402c3e-f63,80c36063,10009.17,2026-05-03 06:25:25.484898,Contreras LLC,RU,transfer
c85fd636-308,360582db,24848.07,2026-05-16 19:03:25.484898,Richards-Buckley,NG,transfer
2b8d316f-dee,cc160a8b,21444.97,2026-05-18 05:25:25.484898,Li-Coleman,US,transfer
4881d3cb-2cf,1351abe9,21557.71,2026-05-07 12:12:25.484898,"Cooper, Hernandez and Martinez",US,withdrawal
a299569a-e3c,9eedaa75,19400.43,2026-05-02 18:29:25.484898,"Brewer, Newton and Chambers",US,deposit
08f356c1-129,1ae93fa7,18067.5,2026-05-18 08:44:25.484898,Gray-Alvarado,RU,deposit
e38dd4a0-4a3,c3b7261f,20306.1,2026-05-15 01:08:25.484898,"Lopez, Barrett and Jones",CN,withdrawal
c623ad52-0c9,53c0ecef,20814.42,2026-05-12 06:45:25.484898,Reeves-Banks,GB,withdrawal
4473f817-222,0f9788f0,22824.45,2026-05-10 15:28:25.484898,"Williams, Allen and Curry",GB,withdrawal
77bcc560-093,62c1b42d,23930.09,2026-05-02 09:22:25.484898,Miller PLC,CN,deposit
cf114c1c-7bb,799d2937,5689.21,2026-04-29 04:35:25.484898,Tucker and Sons,RU,withdrawal
af5d0089-3f1,44451412,3038.55,2026-04-28 19:52:25.484898,"Velasquez, Thomas and Fisher",US,transfer
9ef6a679-47c,4fd3aea5,795.06,2026-04-30 20:35:25.484898,Harris-King,CN,withdrawal
8b56f218-a66,a0019416,15972.34,2026-05-09 07:04:25.484898,Blake-Dennis,RU,transfer
6066aae7-f13,d1af1da9,6120.62,2026-05-23 07:17:25.484898,Armstrong-Underwood,US,transfer
8fcada2c-8bd,2a5d6fb8,20573.38,2026-05-25 04:02:25.484898,Johnson Group,BR,transfer
d34aaddc-f61,4814703f,17339.39,2026-05-11 16:35:25.484898,Rodriguez-Sandoval,BR,transfer
cc64035b-ba0,95becd4d,20363.64,2026-05-15 23:12:25.484898,Clark Group,US,transfer
99b54fb4-e32,a389dc7f,13617.69,2026-05-03 18:47:25.484898,Sullivan PLC,BR,withdrawal
9aa2e2e2-986,fdce2e6b,7906.37,2026-05-09 15:38:25.484898,"Hernandez, Park and Parsons",GB,transfer
79113757-96a,1a2f0aad,15621.61,2026-05-06 15:20:25.484898,"Howell, Bell and Wright",GB,transfer
5d809497-6ce,46b1a3b9,24978.48,2026-05-19 18:41:25.484898,"Smith, Allison and Turner",NG,transfer
81c9d121-312,1bae3a55,17287.57,2026-05-09 04:40:25.484898,"Chambers, Olson and Allen",GB,transfer
1d4da724-6f5,3c4f215f,948.66,2026-05-25 03:33:25.484898,Carter Group,RU,withdrawal
ef243eba-7ab,3211e5ef,17584.33,2026-05-16 06:16:25.484898,Ruiz-Kramer,CN,transfer
afe054ca-2a4,33e9acb7,10722.08,2026-05-03 11:34:25.484898,"Thompson, Frost and Valdez",CN,deposit
154c194c-a1b,dce0b198,9162.29,2026-05-19 23:09:25.484898,Patterson and Sons,US,deposit
9f3562f7-817,e9e40574,5782.52,2026-05-05 01:37:25.484898,Pittman Inc,GB,withdrawal
8d3523fb-a20,01ea4e1f,10368.15,2026-05-02 02:57:25.484898,Harris Group,US,deposit
52839009-927,fee5894e,8958.02,2026-05-08 02:21:25.484898,Cantu-Davenport,NG,withdrawal
94db6818-42d,6414a9f4,7689.05,2026-05-19 13:19:25.484898,Page Inc,BR,deposit
4afdea31-383,e55a8ccb,7918.0,2026-05-14 09:08:25.484898,"Long, Conner and Davis",GB,withdrawal
1d1ff968-10a,c53c509a,4344.28,2026-05-19 13:04:25.484898,Nguyen Inc,US,transfer
ea8561be-949,38079b02,23293.38,2026-05-23 03:10:25.484898,Finley-Armstrong,GB,deposit
09e748d1-c91,6bc78b66,22846.29,2026-04-30 23:55:25.484898,Johnson and Sons,BR,transfer
aa256f79-9bb,715d66a8,18490.07,2026-05-13 20:37:25.484898,Cole and Sons,NG,deposit
81e731b4-325,79fb3c8d,18422.04,2026-05-10 18:37:25.484898,Hughes-Jackson,CN,transfer
bc755439-777,ad2588af,5700.84,2026-05-02 14:30:25.484898,"Mitchell, Best and Sanders",CN,transfer
eefc4cb3-a0e,14e86c08,5623.89,2026-05-12 09:14:25.484898,"Espinoza, Williams and Erickson",RU,transfer
f463f24d-574,b25800f4,568.95,2026-05-24 02:08:25.484898,"Wheeler, Allison and Waters",US,withdrawal
b807d355-4f6,0a892a2e,21137.05,2026-04-29 11:45:25.484898,"Brown, Flores and Richardson",GB,withdrawal
c4c7012d-746,e6c24608,21245.52,2026-05-26 04:21:25.484898,Gray Group,US,withdrawal
9a100c00-5fe,61870799,18504.07,2026-05-07 08:33:25.484898,Barnes LLC,US,withdrawal
312bb6ed-d5d,105ff734,5446.52,2026-05-24 08:43:25.484898,Thompson Inc,GB,transfer
673e555a-d01,a1551f6f,7558.81,2026-05-04 04:58:25.484898,"Myers, Mahoney and Scott",GB,withdrawal
07b6983b-5ca,4d373376,11606.51,2026-04-29 02:29:25.484898,Petersen-Cox,GB,deposit
6c4e850b-e11,e6a6e143,20682.22,2026-05-13 10:08:25.484898,Reese LLC,US,deposit
725c221b-b73,990d4dc1,12832.33,2026-05-24 12:46:25.484898,Anderson Inc,RU,transfer
f5ac9847-8e8,c1fad89b,18918.1,2026-05-24 05:27:25.484898,Brooks-Ryan,GB,deposit
471a97eb-f40,b0148a75,9931.9,2026-05-02 01:57:25.484898,Bell and Sons,NG,withdrawal
c743253d-22f,20712870,9146.82,2026-05-23 15:32:25.484898,Thompson-Moore,RU,withdrawal
545b5273-e23,c853920e,16374.78,2026-05-17 13:30:25.484898,"Bridges, Hoover and Walters",CN,transfer
3cf14497-395,286dbed8,23068.99,2026-05-23 21:29:25.484898,"Thompson, Terrell and Perez",US,transfer
c0111303-1f1,f953d8f0,13512.81,2026-04-27 22:39:25.484898,"Riddle, Cruz and Mckee",BR,deposit
60f40a3e-282,b7c73bb8,12832.7,2026-04-28 04:13:25.484898,Crawford-Powell,US,transfer
206895b8-8fd,2b59e276,10769.45,2026-05-04 19:45:25.484898,Rivera-Sharp,CN,transfer
4f78c8ad-3d5,b80a737b,7820.21,2026-05-21 10:09:25.484898,"Oconnell, Goodwin and Johnson",NG,deposit
4c325cf9-dad,82e8a2bf,14250.19,2026-05-25 04:07:25.484898,Stewart-Robinson,RU,withdrawal
7b51cd0c-16c,071d3d7c,23695.03,2026-05-15 04:46:25.484898,Douglas Inc,CN,withdrawal
26bb51e8-3da,01df9641,18993.12,2026-05-06 21:39:25.484898,"Miller, Berger and Vance",NG,transfer
06057cad-581,f8d7f378,13428.88,2026-05-26 14:26:25.484898,Yates Inc,US,withdrawal
e9f46239-2d2,8e02057c,2833.57,2026-05-06 07:42:25.484898,Vega-Mejia,US,transfer
474291a0-f74,6d4ec747,23191.97,2026-05-14 09:12:25.484898,"Miller, Jones and Wood",RU,withdrawal
9c05b566-791,028c5a77,4202.03,2026-05-19 11:14:25.484898,"Washington, Rice and Mckenzie",RU,transfer
17ba9bd6-f72,d15386ff,18187.36,2026-05-24 03:02:25.484898,Herring-Wilson,RU,deposit
a2c9d409-ebe,166cb06f,23923.68,2026-05-12 20:35:25.484898,"Castillo, Bradshaw and Flowers",GB,withdrawal
532a5114-0cd,f4b7c5c7,9221.4,2026-05-10 20:02:25.484898,Duran-Johnson,NG,transfer
eb8e9c0d-d13,6018bac6,15713.44,2026-05-05 15:31:25.484898,Lee-Crane,NG,transfer
e480d021-be4,13e782a4,1035.74,2026-05-07 23:12:25.484898,Lewis Ltd,BR,transfer
684c8e1c-af5,e737a189,18540.11,2026-04-28 13:36:25.484898,"Moore, Fields and Sullivan",CN,deposit
dbba58bd-b1f,2ad966f3,529.92,2026-05-19 13:23:25.484898,Murphy and Sons,BR,transfer
204f7961-f90,2f66e370,2064.54,2026-05-10 06:52:25.484898,Lloyd-Johnson,RU,transfer
d3720451-22b,b1b74e32,21499.76,2026-05-04 07:24:25.484898,Shelton-Hurley,BR,deposit
43d2a465-c2f,67201fa5,22022.65,2026-05-27 05:09:25.484898,"Escobar, Quinn and James",BR,withdrawal
5603835f-f10,bbc97170,15878.08,2026-05-18 21:57:25.484898,Roberts-Macdonald,CN,transfer
12350b16-6fb,067e012f,22365.64,2026-05-15 05:53:25.484898,Cooper-Valdez,RU,transfer
5caf0f1d-207,8764f87c,22635.08,2026-05-21 03:12:25.484898,"Sanchez, Simpson and Reed",NG,transfer
a89bd665-dd9,1163e015,59.07,2026-05-18 09:13:25.484898,"Rogers, Nolan and Hawkins",BR,transfer
513a3f74-1da,bc715241,13547.64,2026-05-26 09:17:25.484898,Webb LLC,CN,transfer
abc392cb-acd,03cf9db8,9055.79,2026-05-09 07:22:25.484898,"Davis, Clark and Marsh",NG,withdrawal
44c26aca-f6b,7ddf83d0,10070.85,2026-05-17 18:24:25.484898,"Stevens, Manning and Valenzuela",GB,deposit
149021c8-07c,27a9dd56,11427.54,2026-05-21 17:30:25.484898,"Adams, Garcia and Cooper",NG,deposit
01eb314b-1ea,aef3c0c5,3224.95,2026-05-19 06:26:25.484898,"Nielsen, Campbell and Diaz",NG,deposit
26db585c-605,05864b4d,7775.71,2026-05-18 11:54:25.484898,Long-Holland,CN,withdrawal
e498a23e-cf2,bddd9773,20012.55,2026-04-28 15:18:25.484898,"Rodriguez, Munoz and Rivera",CN,withdrawal
0bdc18dc-bd7,69f68588,2339.04,2026-05-25 04:15:25.484898,"Guzman, Simon and Harris",NG,deposit
d8562978-30a,a37a3f3d,14531.24,2026-05-20 21:39:25.484898,"Taylor, Ortega and Romero",RU,transfer
1eed98be-9c8,80930edd,5494.1,2026-04-30 01:21:25.484898,Townsend-Jenkins,BR,transfer
3769a260-354,ccbf6b4e,3430.89,2026-05-15 10:25:25.484898,Peterson-Jones,BR,withdrawal
99e0f1d2-2d9,59cb81c7,20770.07,2026-04-28 23:40:25.484898,"Evans, Dawson and Bryant",NG,withdrawal
08ebb77d-e1b,a8927892,18599.88,2026-05-09 06:08:25.484898,Ward-Zimmerman,BR,transfer
80e04d6a-1cf,c247f6de,1012.05,2026-05-24 04:44:25.484898,Humphrey-Jarvis,US,transfer
ad73189e-170,4a7cf9b0,24971.67,2026-05-22 06:16:25.484898,Smith-Lowe,RU,transfer
7f5df347-288,26b03e0f,11554.21,2026-05-03 15:50:25.484898,Chan-Foster,US,withdrawal
0ec866af-a81,ce9bcc75,24024.31,2026-05-01 05:18:25.484898,Cunningham-Bradshaw,CN,transfer
0294daed-b1a,aee196d2,4469.9,2026-04-30 04:07:25.484898,Singh-Combs,GB,withdrawal
a5185473-2dd,d6356493,6818.48,2026-05-13 03:17:25.484898,"Ward, Riley and Brown",RU,deposit
c7aeb813-268,83ec8cac,20926.11,2026-05-25 17:15:25.484898,Oliver-Wallace,NG,deposit
c5bba9de-b72,0ef61960,19957.43,2026-05-11 05:24:25.484898,Martin PLC,BR,deposit
6e30d47c-5fa,f4ee97cb,12220.8,2026-05-09 12:55:25.484898,"Silva, Quinn and Frost",CN,transfer
af9abc08-11f,426a72c7,20924.62,2026-05-25 21:40:25.484898,"Kemp, Duncan and Hanna",US,withdrawal
0861bdbd-b02,f3e404e6,12083.83,2026-05-03 11:18:25.484898,"Miller, Reese and Conley",NG,transfer
579b3bb6-427,85effa13,11880.77,2026-05-23 06:08:25.484898,Schneider-Walton,RU,transfer
a095dcd0-a47,bcc90149,19983.73,2026-05-18 10:37:25.484898,Hensley-Baker,CN,transfer
62391014-fd7,0e7fb2aa,13352.23,2026-05-05 12:53:25.484898,Sims-Stevenson,US,withdrawal
9eae9d95-afc,9773ef4d,3033.0,2026-04-28 16:00:25.484898,Arias and Sons,CN,transfer
81295542-3fa,8998710d,20016.27,2026-04-28 08:46:25.484898,Gray-Rasmussen,CN,deposit
b25a2e06-3ee,ba5524b9,16402.82,2026-05-17 18:22:25.484898,Singleton PLC,BR,transfer
174813cc-434,96e57bcc,5607.79,2026-05-08 04:41:25.484898,Mcclure-Garcia,GB,transfer
bee66f12-ee0,aee2d046,22014.84,2026-05-12 19:48:25.484898,"Hayes, Lewis and Schmidt",US,deposit
29a58a76-cd0,3964dd5a,17174.68,2026-04-28 11:21:25.484898,"Harrison, Chambers and Gonzales",CN,deposit
259b3540-53e,160d08d4,4590.22,2026-04-30 12:25:25.484898,Wagner Group,US,transfer
c39ffceb-3ff,afc57ed4,8255.67,2026-05-24 09:28:25.484898,"Stephenson, Wells and Mendez",BR,withdrawal
9a294d74-c30,5df26336,19314.16,2026-05-18 20:55:25.484898,Wilson-Reilly,GB,deposit
4939af62-005,e1478e95,11080.24,2026-04-28 13:38:25.484898,Lewis LLC,US,deposit
eafa5bbb-cd5,fed5b3ea,9422.45,2026-05-12 21:40:25.484898,Singleton Ltd,BR,deposit
9e345179-f2d,d6776493,20941.65,2026-05-18 07:04:25.484898,"Jennings, Baldwin and Crane",US,deposit
44c61550-4ee,76349d2e,14057.17,2026-05-17 00:08:25.484898,Ortiz-Eaton,RU,deposit
1e494334-d28,7c9cdadb,17428.45,2026-05-04 20:28:25.484898,Herrera and Sons,RU,transfer
2a035b79-7df,2dcd4526,10908.5,2026-05-06 04:14:25.484898,Martinez Group,NG,transfer
9edcba56-150,4b032570,7544.66,2026-05-20 08:59:25.484898,Moore and Sons,NG,transfer
9074f9be-eac,250d5e2b,4426.0,2026-05-23 06:10:25.484898,Reese PLC,RU,transfer
7e2455b9-f9f,605e7fb1,15109.14,2026-05-17 00:35:25.484898,Ford-Peterson,BR,withdrawal
54eae51f-c3f,00774e27,15272.66,2026-05-23 00:28:25.484898,Smith-Alvarez,RU,withdrawal
c1a522ba-43d,66127f56,7609.37,2026-05-03 02:10:25.484898,"Espinoza, Thomas and Jensen",GB,withdrawal
040718af-706,561f7043,487.25,2026-05-07 05:26:25.484898,"Rodriguez, Glenn and Garcia",NG,deposit
a35bf5da-7a5,62c4e3e6,2971.66,2026-05-18 10:39:25.484898,Ray-Rice,GB,deposit
da55b2e5-edf,4a3e2738,21744.1,2026-05-04 22:06:25.484898,Garcia Ltd,US,deposit
103dcde3-f20,7a80c382,23337.74,2026-05-18 11:09:25.484898,"Young, Harvey and Patel",RU,withdrawal
67752ff9-af1,f678d2d3,21735.56,2026-05-23 08:20:25.484898,Cunningham-Hill,NG,withdrawal
d225df86-272,b7d6d6f5,7033.88,2026-05-24 11:45:25.484898,Davis and Sons,GB,withdrawal
a9af16cc-69c,d040e1a4,12610.76,2026-05-11 13:19:25.484898,"Juarez, Baker and Hall",BR,transfer
68127a3d-d83,ba239df5,128.56,2026-05-11 23:31:25.484898,"Smith, Sanchez and Ramos",NG,transfer
6fab1ac0-c0d,1af64a17,18877.28,2026-04-30 22:59:25.484898,"Fox, Pacheco and Robinson",RU,deposit
bdd5a51c-e9d,2fbc6d29,20848.64,2026-05-16 15:02:25.484898,Bass PLC,CN,deposit
10de896b-d6c,df7ccd9c,13742.61,2026-05-20 09:34:25.484898,Leonard Inc,CN,transfer
b251fa99-e07,9cbb4796,20687.42,2026-05-14 08:50:25.484898,Barnes LLC,US,transfer
0bf9909a-9b8,473a217b,13726.93,2026-05-26 11:48:25.484898,Rivera Ltd,CN,withdrawal
54e6fe1a-55d,6d8609b1,19329.17,2026-05-02 11:26:25.484898,"Leonard, Donovan and Norman",US,transfer
b68c8427-44b,b9bff4eb,9343.29,2026-05-22 02:50:25.484898,"Mcdonald, Simmons and Wright",RU,transfer
c9bc51bc-36d,b31cd496,14686.95,2026-05-05 02:02:25.484898,"Leblanc, Craig and Navarro",GB,deposit
0eae3396-6b8,9c69948f,3979.34,2026-05-25 17:11:25.484898,"Lewis, Lindsey and Ramirez",RU,transfer
d26299c8-ff1,cd2e18a7,4438.1,2026-05-13 18:58:25.484898,Baker and Sons,RU,deposit
69167e6d-5cc,c0ea1da3,16037.17,2026-05-24 23:38:25.484898,Freeman-Fields,RU,deposit
166931a9-ba3,91284968,21913.0,2026-05-25 15:18:25.484898,Smith-Ray,GB,deposit
2313664b-64b,d007f326,9249.14,2026-05-03 06:29:25.484898,Pope-Watson,CN,withdrawal
b2e40a66-50f,3471aea5,24518.59,2026-05-12 06:53:25.484898,Cannon-Cruz,US,deposit
a414df74-7c8,7bd51c09,24914.13,2026-05-11 22:05:25.484898,"Choi, King and Smith",GB,deposit
554b4fe7-218,28c07ddc,3688.93,2026-05-08 12:18:25.484898,Wolfe-Sims,CN,withdrawal
ea585923-865,2e654594,22121.81,2026-05-09 03:53:25.484898,Manning-Joyce,BR,withdrawal
0ea1b00b-3a4,f226196c,2964.09,2026-05-10 22:01:25.484898,Pennington Inc,BR,transfer
da3e02d6-b63,c9ccda75,9674.77,2026-05-06 19:07:25.484898,Sutton-Walker,RU,transfer
91b01be8-c89,8e99a640,2368.69,2026-05-15 22:02:25.484898,Jones Inc,BR,transfer
849c7d7c-e4f,48e4f44a,20327.63,2026-05-26 07:05:25.484898,"Forbes, Turner and Archer",US,withdrawal
f70f69c0-905,047b0549,23840.96,2026-05-24 07:47:25.484898,"Patterson, Collins and Graham",US,deposit
3fcddb51-85f,afc238d4,5158.12,2026-05-11 18:02:25.484898,Martinez-Olson,NG,withdrawal
b6cdc74b-54e,7cddd233,9498.75,2026-05-15 14:42:25.484898,"Moody, Clayton and Burnett",BR,withdrawal
0791cddf-ed8,2472b4c0,17471.04,2026-05-21 15:30:25.484898,"Cunningham, Mclean and Conner",BR,withdrawal
389b76d7-bf1,e31560c3,9182.83,2026-05-05 05:24:25.484898,Krause-Porter,RU,transfer
d4eb1bb9-aed,f3c6f799,10736.24,2026-05-06 11:05:25.484898,Cummings Ltd,GB,transfer
ff4077b5-ca7,e7330a71,12785.32,2026-04-27 15:44:25.484898,"Hernandez, Bradley and Moreno",RU,deposit
9ef1c7bb-aa7,a80df8e5,11119.43,2026-04-30 01:11:25.484898,"Harris, Bean and Campbell",NG,transfer
cf3dbbf1-2d7,f1b9a5ff,23526.48,2026-05-13 23:17:25.484898,Guerra Inc,RU,withdrawal
d2fb6b03-5d3,5ca99304,4085.03,2026-05-12 11:03:25.484898,Ford Inc,GB,withdrawal
7cf79274-242,0bd59755,8754.91,2026-05-07 21:13:25.484898,Griffin-Mitchell,CN,transfer
01089c06-487,68d2c4b4,6285.2,2026-05-05 22:04:25.484898,Todd-Wright,RU,transfer
b8743598-ca3,d5a87589,10990.19,2026-05-26 20:55:25.484898,Klein-Thompson,CN,deposit
e567f344-8fe,ec5d273d,23703.15,2026-05-04 15:38:25.484898,Maddox Group,CN,withdrawal
db4c7188-4dc,a5044a4a,21756.52,2026-05-19 20:55:25.484898,Hebert-Martin,BR,deposit
